feature,mean_abs_shap
s_0,0.027568798261486102
s_1,0.02168387737324384
s_2,0.0002759070986506072
s_3,0.0
s_4,0.0
s_5,0.05454313940086395
s_6,0.046337989828760466
s_7,0.030610138605090587
s_8,0.006485890467510842
s_9,0.0
s_10,0.006483036989449492
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.026325015639306514
s_17,0.0
