feature,mean_abs_shap
s_0,0.03472172181246757
s_1,0.015013860122458948
s_2,0.00018804948944929227
s_3,0.0
s_4,0.0
s_5,0.003534385122615693
s_6,0.002472859417168427
s_7,0.02143763928437391
s_8,0.0020515129484727284
s_9,0.0
s_10,0.0007810375745130073
s_11,0.02028830235787535
s_12,0.0023830234500909144
s_13,0.014488232947768749
s_14,0.006144069074280532
s_15,0.011343716027184987
s_16,0.011404005051812417
s_17,0.022323846439896863
