feature,mean_abs_shap
s_0,0.01771100008197558
s_1,0.08904850380742835
s_2,0.07021794671504633
s_3,0.0
s_4,0.0
s_5,0.0017212985091369318
s_6,0.0052550056506958185
s_7,0.013504821257999773
s_8,0.0020649530840591707
s_9,0.0
s_10,0.0009975857232671136
s_11,0.014654818951068268
s_12,0.01275387048213472
s_13,0.0040906159190231975
s_14,0.03343438368261634
s_15,0.043544285866785645
s_16,0.020243008930666054
s_17,0.00022477265371156883
