feature,mean_abs_shap
s_0,0.23154260701622964
s_1,0.21545735954265458
s_2,0.06308211400068083
s_3,0.0
s_4,0.0
s_5,0.23225990818443468
s_6,0.36410761009610837
s_7,0.34160574392619947
s_8,0.04383155990185674
s_9,0.0
s_10,0.05957971634045063
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.22776850164744325
s_17,0.0
