feature,mean_abs_shap
s_0,0.027558013317954478
s_1,0.02604174681834094
s_2,0.014328388608537333
s_3,0.0
s_4,0.0
s_5,0.021025872215861958
s_6,0.0076668839253424634
s_7,0.03848173118030103
s_8,0.00569147833158398
s_9,0.0
s_10,0.004812739673961251
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.020334382528299375
s_17,0.0
