feature,mean_abs_shap
s_0,0.031347938340809976
s_1,0.036999525294630034
s_2,0.021620554471073344
s_3,0.0
s_4,0.0
s_5,0.0446556044318313
s_6,0.025722760721251185
s_7,0.1356173860514665
s_8,0.0037502846492284557
s_9,0.0
s_10,0.0037549573509653607
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.013489753214110691
s_17,0.0
