feature,mean_abs_shap
s_0,0.35162857946296733
s_1,0.30103292882879834
s_2,0.1235475066378335
s_3,0.0
s_4,0.0
s_5,0.28723860095427445
s_6,0.2441178062714175
s_7,0.3137221199800367
s_8,0.06461773401146031
s_9,0.0
s_10,0.058722260786315934
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.12284258149779076
s_17,0.22007789339614717
