feature,mean_abs_shap
s_0,0.018575838572801824
s_1,0.008628473830154167
s_2,0.06416723954680247
s_3,0.0
s_4,0.0
s_5,0.005954005911728931
s_6,0.012216757903879301
s_7,0.04132286862907719
s_8,0.0010729651183216502
s_9,0.0
s_10,0.00038395785523029883
s_11,0.0
s_12,0.025281625279191533
s_13,0.00485587809409622
s_14,0.015996738069559747
s_15,0.045410987064755375
s_16,0.004667251766107337
s_17,0.015073146893205117
