feature,mean_abs_shap
s_0,0.3416333735989908
s_1,0.33360928736835127
s_2,0.07691038789262651
s_3,0.0
s_4,0.0
s_5,0.2819829590630005
s_6,0.31506786900249045
s_7,0.4229426712749674
s_8,0.04705244099076894
s_9,0.0
s_10,0.04296530070183827
s_11,0.7201876514583904
s_12,0.8338334729478217
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.2845399003250092
s_17,0.3827952737550488
