feature,mean_abs_shap
s_0,0.07698944119272687
s_1,0.007690482816715544
s_2,0.010277312404417758
s_3,0.0
s_4,0.0
s_5,0.0003198028788789005
s_6,0.10629779432493663
s_7,0.021636403075471815
s_8,0.0025364148505592414
s_9,0.0
s_10,0.0068911418268148995
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.011758793036625435
s_17,0.0
