feature,mean_abs_shap
s_0,0.20271286492696955
s_1,0.1983056382395553
s_2,0.22788212328826782
s_3,0.0
s_4,0.0
s_5,0.22079060575941387
s_6,0.27882063368749294
s_7,0.3055888351014195
s_8,0.01730376161135274
s_9,0.0
s_10,0.014266541888486427
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.2841380797248823
s_17,0.0
